Title,Link,Description
고흥 공장 신축공사 중 안전사고… 작업자 1명 숨져,https://n.news.naver.com/mnews/article/081/0003325532?sid=102,경찰에 따르면 16일 오전 10시 52분쯤 전남 고흥군 풍양면 한 공사장에서 60대 작업자 A씨가 철제 구조물에 머리를 다쳐 숨졌다. A씨는 공장을 신축하는 철골 공사에 투입됐다가 크레인으로 들어 올리던 철제 구조물이... 
"전남 고흥 공장 신축 공사 현장, 철제 구조물 와르르...작업자 1명 숨져",http://www.kdfnews.com/news/articleView.html?idxno=101797,경찰은 정확한 사고 원인과 안전 수칙 준수 여부를 조사할 계획이다. 당국도 역시 산업안전보건법 위반이나 중대재해처벌법 위반 혐의를 적용할 수 있을지 조사할 예정이다. 사진=연합뉴스
고흥 공사장서 철제 기둥 작업자 덮쳐…60대 사망,https://n.news.naver.com/mnews/article/421/0006523336?sid=102,16일 오전 10시52분쯤 전남 고흥군 풍양면 한 철골 공사 현장에서 60대 노동자 A씨(61)가 철제 구조물에 머리를 맞아 숨졌다. A씨는 크레인이 세우던 철제 기둥이 넘어지면서 변을 당했다. 경찰은 안전 수칙 여부 준수 등... 
고흥 공사장 철골구조물에 맞은 작업자 숨져,https://n.news.naver.com/mnews/article/003/0011595362?sid=102,16일 오전 10시 40분께 전남 고흥군 풍양면 한 공장 신축공사 현장에서 철골 구조 작업을 하던 A(61)씨가 철제 구조물(H빔)에 머리를 맞았다. 이 사고로 A씨가 머리를 다쳐 병원으로 옮겨졌지만 숨졌다. 경찰은 크레인으로... 
비밀번호 누르는 거 보고… 골프장 탈의실서 수백만원 훔친 경찰관 덜미,https://n.news.naver.com/mnews/article/081/0003325527?sid=102,전남 나주경찰서는 절도 혐의로 A 경사를 불구속 입건했다고 16일 밝혔다. A 경사는 지난 13일 낮 12시 30분쯤 전남 나주시 남평읍의 한 골프장 탈의실 옷장에서 701만원과 신분증이 든 지갑을 훔친 혐의를 받는다. 범행 후 A... 
"[영상]한화 폭발물 실은 트럭, 여수시내서 멈춰..출근길 시민들 불안",https://n.news.naver.com/mnews/article/660/0000024184?sid=102,오늘(16일) 아침 7시 50분쯤 전남 여수시 신월동 한화공장 앞 왕복 6차선 도로에서 K9 자주포 추진체 화약을... 연락을 받고 출동한 경찰이 만일의 사고를 대비해 차선 하나를 막고 통제했으며 트럭은 2시간 뒤 견인차에 끌려... 
"현직 경찰관, 골프장 옷장서 지갑 훔쳐",https://n.news.naver.com/mnews/article/015/0004788145?sid=102,전남 나주경찰서는 절도 혐의로 A 경사를 불구속 입건했다고 16일 밝혔다. A 경사는 지난 13일 낮 12시30분께 나주 한 골프장 탈의실 옷장에서 현금 수백만원과 신분증 등이 든 지갑을 훔친 혐의를 받는다. A 경사는 지갑을... 
"현직 경찰관, 골프장 옷장 비밀번호 엿봤다 남의 지갑 &apos;슬쩍&apos;",https://n.news.naver.com/mnews/article/055/0001020970?sid=102,전남 나주경찰서는 절도 혐의로 A 경사를 불구속 입건했습니다. A 경사는 지난 13일 낮 12시 30분쯤 나주 한 골프장 탈의실 옷장에서 현금 수백만 원과 신분증 등이 든 지갑을 훔친 혐의를 받습니다. A 경사는 지갑을... 
"비번 훔쳐본뒤…현직 경찰, 골프장 옷장서 700만원 든 지갑 ‘슬쩍’",https://n.news.naver.com/mnews/article/020/0003468463?sid=102,전남 나주경찰서는 16일 절도 혐의로 A 경사(48)를 불구속 입건했다고 밝혔다. A 경사는 지난 13일 오후 12시 30분경 전남 나주시 남평읍의 한 골프장 탈의실 옷장에서 701만 원이 든 B 씨의 지갑을 훔친 혐의를 받는다. 경찰... 
현직 경찰관이 골프장 탈의실서 수백만원 든 남의 지갑 ‘슬쩍’,https://n.news.naver.com/mnews/article/009/0005061154?sid=102,전남 나주경찰서는 절도 혐의로 광주 서부경찰서 지역 관서 소속 A경사(48)를 불구속 입건했다고 16일 밝혔다. A경사는 화요일이던 지난 13일 낮 12시30분쯤 전남 나주시 남평읍의 한 골프장 탈의실 옷장에서 701만원(수표... 
"현직 경찰관, 골프장 옷장 비밀번호 엿봤다 남의 지갑 &apos;슬쩍&apos;(종합)",https://n.news.naver.com/mnews/article/001/0013645912?sid=102,전남 나주경찰서는 절도 혐의로 A 경사를 불구속 입건했다고 16일 밝혔다. A 경사는 지난 13일 낮 12시 30분께 나주 한 골프장 탈의실 옷장에서 현금 수백만원과 신분증 등이 든 지갑을 훔친 혐의를 받는다. A 경사는 지갑을... 
고흥 공장 신축공사 중 안전사고…작업자 1명 숨져,https://n.news.naver.com/mnews/article/001/0013645907?sid=102,16일 오전 10시 52분께 전남 고흥군 풍양면 한 공사장에서 60대 작업자 A씨가 철제 구조물에 머리를 부딪혔다.... 경찰은 정확한 사고 원인과 함께 공사 책임자가 안전 수칙을 제대로 지켰는지 등을 조사할 계획이다.... 
골프장 탈의실서 지갑 슬쩍한 그놈…잡고보니 현직 경찰,https://n.news.naver.com/mnews/article/025/0003246547?sid=102,전남 나주경찰서는 절도 혐의로 광주 서부경찰서의 지역 관서에서 근무 중인 A 경사를 불구속 입건했다고 16일 밝혔다. A 경사는 지난 13일 낮 12시 30분쯤 나주 한 골프장 탈의실 옷장에서 현금 수백만원이 든 지갑을 훔친... 
경찰이 탈의실서 남의 돈 &apos;슬쩍&apos;...절도혐의로 입건,https://kizmom.hankyung.com/news/view.html?aid=202212160919o,전남 나주경찰서는 절도 혐의로 A 경사를 불구속 입건했다고 16일 밝혔다. A 경사는 지난 13일 낮 12시 30분께 나주 한 골프장 탈의실 옷장에서 현금 수백만원이 든 지갑을 훔친 혐의를 받는다. A 경사는 지갑을 주웠다고... 
광주전남 100년 학교를 찾아서 (15)광주숭일중·고등학교,http://www.namdonews.com/news/articleView.html?idxno=707390,"조영길 전 국방부 장관, 최관호 전 서울경찰청장, 영화감독 임권택, 소설가 임철우, 화가 한희원 , 탁구선수 김택수, 시인 김현승, 이남규 초대 전남도지사, 조정환 제1공화국 외무장관, 박지영 치안감, 권이담 전... "
"두 딸 죽인 비정한 엄마, 그 뒤엔 20년 알고 지낸 &apos;사기꾼&apos; 있었다 [사건 플...",https://n.news.naver.com/mnews/article/469/0000713208?sid=102,"목적지는 평소 자주 놀러 가던 전남 담양군 모처. 24세, 17세 두 딸도 함께였다. 얼마쯤 지났을까. 차량... 경찰은 시신으로 변한 두 딸을 발견했다. 엄마는 살아 있었다. 병원으로 옮겨져 응급치료를 받은 덕에 목숨을... "
골프장 사물함서 거액 든 지갑 훔친 지구대 경찰관(종합),https://n.news.naver.com/mnews/article/003/0011595160?sid=102,전남 나주경찰서는 골프장 탈의실 사물함에 보관 중인 이용객의 금품을 훔친 혐의(절도)로 광주 서부경찰서 모 지구대 A경사를 입건했다고 16일 밝혔다. A경사는 지난 13일 낮 12시 30분께 나주시 한 골프장 탈의실... 
"비번 외운 뒤… 경찰, 골프장 옷장 거액 든 지갑 슬쩍",https://n.news.naver.com/mnews/article/005/0001573764?sid=102,전남 나주경찰서는 절도 혐의로 A경사를 불구속 입건했다고 16일 밝혔다. A경사는 지난 13일 낮 12시 30분쯤 나주에 위치한 골프장 탈의실 옷장에서 현금 수백만원이 든 지갑을 훔친 혐의를 받는다. A경사는 지갑을 주웠다고... 
"광주 경찰관, 골프장 물품보관함서 지갑훔치다 덜미",http://www.namdonews.com/news/articleView.html?idxno=707388,전남 나주경찰서는 골프장 물품보관함에서 이용객의 현금·수표를 훔친 혐의 (절도)로 광주 서부경찰서 모 지구대 A경사를 붙잡아 조사하고 있다고 16일 밝혔다. A경사는 지난 13일 낮 12시 30분께 나주시 한 골프장... 
"전남경찰, 태양광 고소득 보장 설치계약금 사기단 31명 검거",http://www.newspim.com/news/view/20221216000352,16일 전남경찰청은 유령법인을 4차례나 바꿔가며 전국 농민 854명 상대 태양광발전시설 설치계약금 175여억 원을 편취한 악성사기 조직 총책 A씨 등 31명을 검거하여 그중 13명을 구속 송치했다고 밝혔다. 총책 A씨... 
"쌍방울 김성태와 한몸? 검찰, 배상윤 KH그룹 회장 수사 돌입 내막",https://ilyo.co.kr/?ac=article_view&entry_id=442857,"이들 조폭은 1980년대 전남 목포시에서 결성된 수노아파인데, 2000년대 들어 전국적으로 세력을 키웠다.... 경찰 수사에서 한 발 더 나서 직접 수사에 착수한 셈이다. 당초 경찰은 수노아파 조직원들을 업무방해... "
골프장 탈의실서 7백만원 든 지갑 훔친 현직 경찰관…&quot;옷장 비밀번호 외워&quot;,https://n.news.naver.com/mnews/article/057/0001709679?sid=102,전남 나주경찰서는 절도 혐의로 A 경사(48)를 불구속 입건했다고 16일 밝혔습니다. 경찰에 따르면 A 경사는 지난 13일 오후 12시 30분에 전남 나주시 남평읍의 한 골프장 탈의실 옷장에서 701만 원(수표 100만 원권 2장... 
현직 경찰관이 골프장 옷장서 수백만원이 든 지갑 훔쳐,https://n.news.naver.com/mnews/article/016/0002079268?sid=102,16일전남 나주경찰서는 지난 13일 낮 12시 30분쯤 나주 한 골프장 탈의실 옷장에서 현금 수백만원이 든 지갑을 훔친 혐의로 A 경사를 불구속 입건했다 A 경사는 지갑을 주웠다고 골프장 측에 연락했다. 하지만 지갑 주인의... 
골프장 물품보관함서 거액 든 지갑 훔친 광주 지구대 경사,https://n.news.naver.com/mnews/article/003/0011595045?sid=102,전남 나주경찰서는 골프장 물품보관함에서 이용객의 현금·수표를 훔친 혐의(절도)로 광주 서부경찰서 모 지구대 A경사를 붙잡아 조사하고 있다고 16일 밝혔다. A경사는 지난 13일 낮 12시 30분께 나주시 한 골프장... 
골프장 탈의실에서 거액 든 지갑 훔친 현직 경찰관,https://n.news.naver.com/mnews/article/366/0000862792?sid=102,16일 전남 나주경찰서는 절도 혐의로 A경사를 불구속 입건했다고 밝혔다. A경사는 지난 13일 낮 12시30분쯤 나주의 한 골프장 탈의실 옷장에서 현금 수백만원이 든 지갑을 훔친 혐의를 받고 있다. 앞서 A경사는 지갑을... 
"&quot;자꾸 쳐다보더라니…&quot; 경찰관, 골프장서 남의 지갑 &apos;슬쩍&apos;",https://n.news.naver.com/mnews/article/016/0002079233?sid=102,전남 나주경찰서는 광주 서부경찰서 소속 A 경사를 절도 혐의로 불구속 입건했다고 16일 밝혔다. A 경사는 지난 13일 낮 12시 30분께 나주 한 골프장 탈의실 옷장에서 현금 수백만원이 든 지갑을 훔친 혐의를 받는다. A... 
"현직 경찰관, 평일 골프장 탈의실서 &apos;700만원&apos; 든 지갑 훔쳐",https://n.news.naver.com/mnews/article/421/0006522947?sid=102,전남 나주경찰서는 절도 혐의로 A경사(48)를 불구속 입건했다고 16일 밝혔다. 경찰에 따르면 A경사는 화요일이던 지난 13일 낮 12시30분쯤 전남 나주시 남평읍의 한 골프장 탈의실 옷장에서 701만원(수표 100만원권 2장... 
골프장 탈의실서 수백만원 든 지갑 훔친 경찰…“비밀번호 보고 외워”,https://n.news.naver.com/mnews/article/016/0002079208?sid=102,전남 나주경찰서는 절도 혐의로 A경사를 불구속 입건했다고 16일 밝혔다. A경사는 지난 13일 낮 12시 30분께 나주의 한 골프장 탈의실 옷장에서 현금 수백만원이 든 지갑을 훔친 혐의를 받는다. A경사는 지갑을 주웠다고... 
사라진 ‘현금 수백만원’ 든 지갑… 범인은 현직 경찰관,https://n.news.naver.com/mnews/article/022/0003765034?sid=102,전남 나주경찰서는 절도 혐의로 A 경사를 불구속 입건했다고 16일 밝혔다. 사진=뉴시스 A 경사는 지난 13일 낮 12시 30분쯤 나주 한 골프장 탈의실 옷장에서 현금 수백만원이 든 지갑을 훔친 혐의를 받는다. A 경사는 지갑을... 
&apos;나달지 가오&apos;,https://n.news.naver.com/mnews/article/002/0002269867?sid=102,"지동면도 경찰일행 1960년 5월 24일자 전남일보 기사에 세지면에서 살인자들은 환영하는 부락민들을 모아 학살하였고 유부녀, 처녀를 가르지 않고 능욕하였다 거부하는 처녀를 단검으로 죽인 후 시간을 하였다고 보도... "
"곰 3마리 탈출, 인명피해까지",https://www.usmbc.co.kr/article/i88mrE6WtvoVR2NQlQ,"신고를 전달 받은 울산소방본부는 즉시 경찰과 구급대, 야생동물 피해방지단 소속 엽사 3명과 현장으로... 또 반복되고 있는 불법 사육과 탈출 사고를 방지하기 위해서 전남 구례와 충남 서천에 곰 보호시설을 짓고... "
"현직 경찰관, 골프장 탈의실서 수백만 원 든 남의 지갑 &apos;슬쩍&apos;",https://n.news.naver.com/mnews/article/055/0001020934?sid=102,전남 나주경찰서는 절도 혐의로 A 경사를 불구속 입건했다고 오늘(16일) 밝혔습니다. A 경사는 지난 13일 낮 12시 30분쯤 나주 한 골프장 탈의실 옷장에서 현금 수백만 원이 든 지갑을 훔친 혐의를 받습니다. A 경사는 지갑을... 
"전남경찰, 태양광발전소 관련 사기 13명 구속",http://www.joongdo.co.kr/web/view.php?key=20221216010004337,= 전남지방경찰청이 16일 유령법인을 4차례나 바꿔가며 전국 농민 854명 상대 태양광발전시설 설치계약금 175여억 원을 편취한 악성사기 조직 총책 A씨 등 31명을 검거해 그 중 13명을 구속 송치�g다. 총책 A씨 등은 지난... 
"현직 경찰관, 골프장 탈의실서 수백만원 든 남의 지갑 &apos;슬쩍&apos;",https://n.news.naver.com/mnews/article/001/0013645485?sid=102,전남 나주경찰서는 절도 혐의로 A 경사를 불구속 입건했다고 16일 밝혔다. A 경사는 지난 13일 낮 12시 30분께 나주 한 골프장 탈의실 옷장에서 현금 수백만원이 든 지갑을 훔친 혐의를 받는다. A 경사는 지갑을 주웠다고... 
"완도 CCTV관제센터, 차량털이 절도 용의자 현장 검거",https://n.news.naver.com/mnews/article/047/0002376211?sid=102,ⓒ 완도신문 전남 완도군 CCTV 관제 요원이 차량털이 절도 용의자를 포착하고 경찰과 협업을 통해 현장 검거했다. 주창완 관제요원은 5일 오후 7시 30분경 모자를 눌러쓴 남성이 완도읍 일대를 배회하며 주차된 차량의... 
"전남 영광경찰서 청렴동아리, 아동복지시설에 위문품 전달",http://www.newspim.com/news/view/20221216000135,"영광경찰서 청렴 동아리, 아동복지시설 찾아 위문품 전달 [사진=전남경찰청] 2022.12.16 ej7648@newspim.com 청렴동아리는 영광경찰서 직원으로 구성된 조직으로 청렴한 조직 문화를 조성하기 위해 결성됐다. 이들은 관내... "
12월 16일 오늘의 안전 상황,http://fpn119.co.kr/188861,"15.) : 가금 및 야생조류 발생 없음 ※ 확진(누계) : 가금46건(전남21, 충북9, 경기7, 충남2, 전북2, 경북2... 3중(경찰버스→택시→승용차) 추돌(브레이크 오작동 추정)/경상 6명 - (가스사고) 16:54경/경기... "
[2022결산] 연합뉴스 선정 10대 국내뉴스,https://n.news.naver.com/mnews/article/001/0013645007?sid=103,"참사 원인과 책임 규명 과정에서 서울시와 경찰, 소방이 많은 인파가 모일 것으로 예상됐던 핼러윈 축제를... 누리호는 이날 오후 4시 전남 고흥 나로우주센터에서 발사돼 약 13분 만에 목표 궤도인 700㎞에 올랐고... "
[오늘의 주요 일정] &apos;횡령·배임&apos; 홍문종 전 의원 상고심 선고,http://www.safetimes.co.kr/news/articleView.html?idxno=116871,▲ 15일 부산경찰청이 오는 17일 부산불꽃축제 인파관리에 투입될 혼잡안전관리차량(일명 DJ폴리스)... [광주전남] ▲ 10·29 이태원 참사 49일 시민추모제(18:00 옛 전남도청 별관 옆 회화나무 숲) [대구경북]... 
"도로교통공단, 충북권 최초 장애인운전지원센터 개소",http://www.welfarenews.net/news/articleView.html?idxno=88603,"지역위원장, 경찰청 양우철 교통기획과장, 충청북도경찰청 이만형 교통과장, 국립재활원 김상락... (전주), 전남권(나주), 제주, 강원권(원주)에서 장애인운전지원센터를 운영하고 있다. 특히, 올해는 공단 사회공헌 사업... "
전갑길 &quot;민추협 최대 과제는 민주회복…민주화 앞당긴 자부심&quot; [민추협 되짚기...,http://www.sisaon.co.kr/news/articleView.html?idxno=145711,&quot;인쇄소로 가야 하는데 수도권 인쇄소는 경찰이나 정보과에서 다 관리하고 있을 때예요.&quot; - 그럼 어떻게... 1957년 전남 광산에서 태어났다. 시종일관 느릿느릿한 목소리에 발그레한 뺨을 유지하고 있었다. 인터뷰는 얼추... 
부하 직원 강제추행 혐의 경찰관 불구속 기소,https://mpmbc.co.kr/article/MkFV9nSwCm,"광주지검 해남지청은 부하 직원을 강제추행한 혐의를 받고 있는 전남의 한 경찰서 소속 간부경찰관을 불구속 기소했습니다. 이 경찰관은 지난 7월 말, 부하 직원을 강제추행한 혐의로 재판에 넘겨졌으며 검찰은 각종... "
대형 화물차 내리막길서 시내버스 충격…2차 사고도,https://n.news.naver.com/mnews/article/001/0013644804?sid=102,15일 오전 11시 35분께 전남 여수시 안산동 편도 3차로 도로 내리막길에서 8t 화물차가 앞서 있던 시내버스를... 브레이크가 밀려 제동이 이뤄지지 않았다고 진술한 것으로 알려졌다. 경찰은 정확한 사고 경위를 조사 중이다.
"임형석 전남도의원, 주민지향 다양한 요구 반영한 맞춤형 치안서비스 제공해야",https://www.wikitree.co.kr/articles/815957,임형석 전남도의원개정조례안에는 자치경찰위원회 위원을 추천하는 경우 특정 성별에 치우치지 않고 인권문제를 비롯한 전문적인 지식과 경험이 있는 사람으로 위촉할 수 있도록 사전 조정기능인 위원구성협의체를 구성... 
여수서 화물차·시내버스 추돌로 연쇄사고…4명 경상,https://n.news.naver.com/mnews/article/003/0011594154?sid=102,15일 오전 11시 35분께 전남 여수시 안산동 편도 2차선 도로에서 A(61)씨가 몰던 8t 화물차량이 B(60)씨의... 경찰은 화물차가 내리막길에서 속도를 줄이지 못해 버스를 받은 뒤 연쇄 사고로 이어진 것으로 보고 정확한... 
부하 여직원 추행 현직 경찰관 재판행,http://www.namdonews.com/news/articleView.html?idxno=707322,A경위는 이 사건으로 직위해제됐다. A경위는 성비위 처리 지침에 따라 최근 경찰청 감찰 조사를 받았다. A경위 소속 경찰서는 전남경찰청과 조율을 거쳐 징계 절차를 밟을 예정이다.
"전남소방, 도민 안전한 환경 조성 &apos;박차&apos;",https://n.news.naver.com/mnews/article/277/0005192711?sid=102,"전남소방은 도민이 안전한 환경을 조성하기 위해 지난 8월 16일부터 이달 9일까지 위험물과 소방시설공사분야에 대한 집중단속을 실시했다. 단속반은 본부 및 각 소방서 특별사법경찰, 소방특별조사반 등으로 구성해... "
"순천대-전남도자치경찰위, 연구·학술교류 업무협약",http://www.namdonews.com/news/articleView.html?idxno=707298,이에 대해 조만형 전남자치경찰위원장은 &quot;순천대학교가 자치경찰 분야에 협력하게 돼 기쁘다&quot;며 &quot;대학 연구기관이 참여하는 과학 치안을 역점 추진해 전남 지역에 최적화된 치안 서비스를 제공해 과학 치안 수준을... 
"광주경찰청, 서구 아파트 붕괴사고 수사종료...4명 추가 송치",http://www.cmbkj.co.kr/ab-991-26546,"이로 인해 광주 서구 아파트 붕괴사고와 관련된 입건자는 21명으로 늘어났고, 6명은 구속, 15명은 불구속 상태로 재판에 넘겨지면서 경찰은 수사를 종료했습니다. #CMB광주방송 #뉴스와이드 #굿뉴스 #광주 #전남 #광주시... "
"임형석 전남도의원, &apos;전남자치경찰위원회 조례 개정안&apos; 심의 통과",https://daily.hankooki.com/news/articleView.html?idxno=904738,"임형석 전남도의원 전남도의회 임형석 의원(더불어민주당, 광양1)이 대표발의 한 &apos;전라남도 자치경찰사무와 자치경찰위원회의 조직 및 운영 등에 관한 조례&apos; 일부개정안이 15일 본회의에서 통과됐다. 개정 조례안에는... "
"대형 화물차, 정차 중이던 시내버스 &apos;쾅&apos;..3명 부상",https://n.news.naver.com/mnews/article/660/0000024109?sid=102,전남 여수 도심에서 대형 화물차가 정차 중인 시내버스를 들이받으면서 6중 추돌사고가 났습니다. 오늘(15일)... 경찰은 대형 화물차가 버스정류장 앞에서 정차 중인 시내버스를 들이받은 뒤 그 충격으로 시내버스 앞 주차... 
부하 직원 강제추행 혐의 전남 지역 소속 경찰관 불구속 기소,https://n.news.naver.com/mnews/article/366/0000862579?sid=102,A경위는 이 사건으로 직위해제됐다. A경위는 성비위 처리 지침에 따라 최근 경찰청 감찰 조사를 받았다. A경위 소속 경찰서는 전남경찰청과 조율을 거쳐 징계 절차에 나설 방침이다.
&apos;돈 봉투&apos;에 &apos;재선 요구&apos;까지···광주·무안서 향교 선거 &apos;잡음&apos;,http://www.mdilbo.com/detail/c3QycN/684778,"전남 지역에서는 전교 후보자가 유권자에게 돈 봉투를 전달한 사실이 드러났고, 광주향교에서는 유림들이 재선거 여부를 두고 갈등을 빚고 있다. 15일 무안향교와 무안경찰서 등에 따르면 무안향교 전교 선거 이틀 전인... "
"전남도의회 임형석 의원, &quot;다양한 요구 반영한 맞춤형 치안서비스 제공해야&quot;",http://www.welfarenews.net/news/articleView.html?idxno=88594,"전남도의회 임형석의원 자치경찰위원회는 합의제 행정기관으로 도민의 생명·신체, 재산 보호, 공공 안녕, 질서유지에 필요한 시책을 수립하고 도민의 생활과 밀접한 &apos;생활안전&apos;, &apos;교통·경비&apos; 분야의 사무를 지휘... "
부하 직원 강제추행 혐의 경찰관 불구속 기소,https://n.news.naver.com/mnews/article/003/0011593257?sid=102,A경위는 이 사건으로 직위해제됐다. A경위는 성비위 처리 지침에 따라 최근 경찰청 감찰 조사를 받았다. A경위 소속 경찰서는 전남경찰청과 조율을 거쳐 징계 절차에 나설 방침이다.
&apos;김장해야 하는데 소식없는 절임배추&apos; 유명판매업자 먹튀 의혹,https://n.news.naver.com/mnews/article/001/0013643703?sid=101,피해자들은 각자 거주지 인근 경찰서를 방문해 피해 신고를 하는 한편 공동 대응도 고려 중이다. A씨는 2017년 모 프로그램에 전남 해남군에서 배추 농사를 지으며 김장철 수십억 원의 매출을 달성하는 인물로 소개됐다.... 
"임형석 도의원, 주민지향 다양한 요구 반영한 맞춤형 치안서비스 제공해야",http://www.nspna.com/news/?mode=view&newsid=610081,"전남자치경찰위원회 조례 개정 김성철 기자, 전남도의회 임형석 의원(더불어민주당, 광양1)이 대표발의 한 ‘전라남도 자치경찰사무와 자치경찰위원회의 조직 및 운영 등에 관한 조례’ 일부개정안이 본회의에서... "
기고·방현용&gt; 위탁선거법은 동시조합장선거의 안전벨트,https://www.jnilbo.com/view/media/view?code=2022121410570971340,&quot;최근 내년 3월에 있는 제3회 전국동시조합장선거와 관련해서 입후보예정자가 금품을 제공한 혐의로 경찰에... 동시조합장선거가 실시되면서 전남 농·축협 조합원의 선거문화에 많은 변화를 갖고 왔다. 위탁선거법에 대한... 
순천대-전남도자치경찰위원회 연구/학술교류 업무협약 체결,http://www.veritas-a.com/news/articleView.html?idxno=440857,"대학본부에서 열린 협약식에 순천대는 고영진 총장, 인공지능공학부 신창선 교수, 지능기술연구소 김용규, 김광심 교수가 참석했고 전남자치경찰위원회에서는 조만형 위원장, 백혜웅 사무국장, 박송희... "
"&apos;대장동 핵심 인물&apos; 김만배, 왜 극단적 선택 시도했나",http://www.namdonews.com/news/articleView.html?idxno=707263,15일 경찰과 검찰 등에 따르면 김씨는 이날 오전 현재 아주대 병원에서 치료를 받고 있다. 그는 전날 자신의... 전남 목포에 기반을 둔 &apos;목포새마을파&apos;의 일원이었던 시절 이야기다. 이후 서울로 올라와 동향 조폭들과 힘을... 
[인사] 금융감독원,https://www.jeonmae.co.kr/news/articleView.html?idxno=929318,광주전남지원장 조 철 ▲ 대전충남지원장 김명철 ▲ 인천지원장 박형준 ▲ 경남지원장 박중수 ▲ 강릉지원장... 자본시장특별사법경찰 실장 권영발 ▲ 회계관리국장 김철호 ▲ 금융민원총괄국장 서정보 ▲ 분쟁조정2국장... 
순천대-전라남도자치경찰위원회 연구/학술교류 업무협약 체결,http://www.veritas-a.com/news/articleView.html?idxno=440839,"대학본부에서 열린 협약식에 순천대는 고영진 총장, 인공지능공학부 신창선 교수, 지능기술연구소 김용규, 김광심 교수가 참석했고, 전남자치경찰위원회에서는 조만형 위원장, 백혜웅 사무국장, 박송희... "
국립 순천대. 전라남도자치경찰위원회와 연구·학술교류 업무협약 체결,https://www.viva100.com/main/view.php?key=20221215010004640,"대학본부에서 열린 협약식에 순천대는 고영진 총장, 인공지능공학부 신창선 교수, 지능기술연구소 김용규, 김광심 교수가 참석했고, 전남자치경찰위원회에서는 조만형 위원장, 백혜웅 사무국장, 박송희... "
"해남경찰서 안보자문협의회, 위기가정 북한이탈주민 긴급지원 성금 전달",https://n.news.naver.com/mnews/article/629/0000190239?sid=102,메신져 피싱(투자사기)으로 어려움 겪는 탈북민에게 금융기관 부채 해결 전남 해남경찰서(서장 공정원)는 지난 14일 관내 거주하는 탈북민 A 씨가 메신져 피싱(투자사기) 범죄피해 및 금융기관 부채로 인해 어려움을 겪고... 
"순천대-전남자치경찰위원회, &apos;연구·학술교류 업무협약&apos; 체결",http://www.newsworker.co.kr/news/articleView.html?idxno=185145,"대학본부에서 열린 협약식에 순천대는 고영진 총장, 인공지능공학부 신창선 교수, 지능기술연구소 김용규, 김광심 교수가 참석했고, 전남자치경찰위원회에서는 조만형 위원장, 백혜웅 사무국장, 박송희... "
[인사] 금융감독원 ,http://www.pinpointnews.co.kr/news/articleView.html?idxno=162032,광주전남지원장 조 철 ▲ 대전충남지원장 김명철 ▲ 인천지원장 박형준 ▲ 경남지원장 박중수 ▲ 강릉지원장... 자본시장특별사법경찰 실장 권영발 ▲ 회계관리국장 김철호 ▲ 금융민원총괄국장 서정보 ▲ 분쟁조정2국장... 
보성서 컨테이너 창고 불…인명피해 없어,https://n.news.naver.com/mnews/article/001/0013642682?sid=102,15일 오전 4시 37분께 전남 보성군 보성읍 한 제조업체에 불이 났다. 불은 119소방대에 의해 약 1시간 20분 만에 꺼졌다. 인명 피해는 없었으나 컨테이너 창고 건물과 주변에 주차된 차량 등이 불에 탔다. 경찰과 소방... 
"[토마토레터 제71호] 충격적인 고독사 실태-50~60대가 60%, 남자가 84%",http://www.newstomato.com/ReadNews.aspx?no=1166763&inflow=N,현황 -조사방식 : 경찰청으로부터 공유받은 형사사법정보(2017~2021년) 약 24만 건을 분석해 고독사에... 2%)-전남(12.7%)-인천(11.9%)-경북(11.6%)-부산(10.7%)-대구(9.9%)-서울(9.1%) -고독사 감소한 지역 : 전북(25.9%)-경남(9.8%)-충남... 
무안고속도로서 화물차간 추돌…2명 부상,https://n.news.naver.com/mnews/article/003/0011592251?sid=102,기사내용 요약 경찰 &quot;졸음운전 추정&quot; 15일 오전 3시 10분께 전남 나주시 문평면 무안광주고속도로(광주방면) 편도 2차선 중 2차로에서 A(43)씨가 몰던 3.5t 화물차가 앞서 달리던 B(66)씨의 1t트럭을 들이받았다. 이 사고로... 
[전국 주요 신문 톱뉴스](15일 조간),https://n.news.naver.com/mnews/article/001/0013642616?sid=004,"충돌 ▲ 전남매일 = &quot;문화콘텐츠 컨트롤 타워 필요&quot; ▲ 전라일보 = &quot;푸드테크가 농생명 미래 성장산업... 아산에 &apos;국립경찰병원 분원&apos; 들어선다 ▲ 동양일보 = 아산, 경찰병원 분원 유치 해냈다 ▲ 중도일보 = 아산... "
2022-12-15 투데이 주요뉴스,https://kjmbc.co.kr/article/sSynTPvLkOYvr6_fn6z,** 작업자 다섯 명이 숨진 광주 화정아이파크 붕괴 사고에 대한 경찰 수사가 마무리됐지만 현대산업개발에 대한 행정명령 등 후속 절차는 더디게 진행되고 있습니다. ** 광주전남지역에도 올 겨울 최강 한파가 찾아온 가운데... 
&apos;빙판길&apos; 보성 교량에서 스타렉스 3m 아래 추락…40대 남성 중상,https://n.news.naver.com/mnews/article/421/0006519857?sid=102,차량이 미끄러졌다&quot;고 설명한 것으로 알려졌다. 사고는 단독으로 발생해 경찰 신고 접수 없이 마무리된 것으로 전해졌다. 전날 광주와 전남에는 대설특보와 한파특보가 발효되는 추운 날씨에 많은 눈이 내렸다.
